ID,IDDevices,DeviceName,ActivationDateTime,Activator,FaultNo,Flags,OutletNo,OutletWIPs,OutletWOPs,OutletWIPWOPs,ActivatorsSerialNo,FeederNo,ToolNo,OperationMode,StudID,StudID_joining_spot,StudID_Series,StudID_Type,StudID_var_steer,StudID_var_roof,StudID_var_make,StudID_fac_name,StudID_tool,SubIndex,Variable1,Variable2,Variable3,Variable4,DeactivationDateTime,DeactivationReason,Deactivator,CarbodyID,SystemWIPs,SystemWOPs,SystemWIPWOPs,DoubleBallWeldingIndex,StudIDInternal,EventType,OldComponentTypeValue,NewComponentTypeValue,AdditionalData
877,17,UB72 180RB500,2018-04-07 09:21:04.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-07 10:42:02.0000000,6,16,,0,0,0,0,,1,0,0,
878,17,UB72 180RB500,2018-04-12 15:36:57.0000000,16,20003,0,2,3099,59,3158,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-12 15:44:33.0000000,6,16,,0,0,0,0,,1,0,0,
879,17,UB72 180RB500,2018-04-12 15:36:57.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 15:44:34.0000000,6,16,,0,0,0,0,,1,0,0,
880,17,UB72 180RB500,2018-04-12 15:36:57.0000000,16,20003,0,1,1227,6,1233,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 15:44:33.0000000,6,16,,0,0,0,0,,1,0,0,
881,17,UB72 180RB500,2018-04-12 15:49:05.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 15:49:15.0000000,6,16,,0,0,0,0,,1,0,0,
882,17,UB72 180RB500,2018-04-12 15:49:05.0000000,16,20003,0,2,3099,59,3158,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 15:49:14.0000000,6,16,,0,0,0,0,,1,0,0,
883,17,UB72 180RB500,2018-04-12 15:49:05.0000000,16,20003,0,1,1227,6,1233,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 15:49:14.0000000,6,16,,0,0,0,0,,1,0,0,
884,17,UB72 180RB500,2018-04-12 17:21:17.0000000,16,20003,0,2,3099,59,3158,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-12 17:21:25.0000000,6,16,,0,0,0,0,,1,0,0,
885,17,UB72 180RB500,2018-04-12 17:21:17.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 17:21:26.0000000,6,16,,0,0,0,0,,1,0,0,
886,17,UB72 180RB500,2018-04-12 17:21:17.0000000,16,20003,0,1,1227,6,1233,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 17:21:25.0000000,6,16,,0,0,0,0,,1,0,0,
887,17,UB72 180RB500,2018-04-12 22:57:29.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 22:57:45.0000000,6,16,,0,0,0,0,,1,0,0,
888,17,UB72 180RB500,2018-04-12 22:57:30.0000000,16,20003,0,2,3099,59,3158,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 22:57:44.0000000,6,16,,0,0,0,0,,1,0,0,
889,17,UB72 180RB500,2018-04-12 22:57:30.0000000,16,20003,0,1,1227,6,1233,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-12 22:57:44.0000000,6,16,,0,0,0,0,,1,0,0,
890,17,UB72 180RB500,2018-04-13 14:26:24.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:36.0000000,6,16,,0,0,0,0,,1,0,0,
891,17,UB72 180RB500,2018-04-13 14:26:24.0000000,16,20003,0,2,3123,59,3182,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:35.0000000,6,16,,0,0,0,0,,1,0,0,
892,17,UB72 180RB500,2018-04-13 14:26:24.0000000,16,20003,0,1,1233,6,1239,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:35.0000000,6,16,,0,0,0,0,,1,0,0,
893,17,UB72 180RB500,2018-04-13 14:53:46.0000000,16,20003,0,1,1233,6,1239,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:06.0000000,6,16,,0,0,0,0,,1,0,0,
894,17,UB72 180RB500,2018-04-13 14:53:46.0000000,16,20003,0,2,3123,59,3182,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:06.0000000,6,16,,0,0,0,0,,1,0,0,
895,17,UB72 180RB500,2018-04-13 14:53:46.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:07.0000000,6,16,,0,0,0,0,,1,0,0,
896,17,UB72 180RB500,2018-04-16 09:09:19.0000000,16,20028,0,2,3132,59,3191,140B12401A000000,1,1,160,6100790_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:36.0000000,2,35,,0,0,0,0,,1,0,0,
897,17,UB72 180RB500,2018-04-16 22:03:54.0000000,16,20003,0,2,3155,60,3215,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:04.0000000,6,16,,0,0,0,0,,1,0,0,
898,17,UB72 180RB500,2018-04-16 22:03:54.0000000,16,20003,0,1,1239,6,1245,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:04.0000000,6,16,,0,0,0,0,,1,0,0,
899,17,UB72 180RB500,2018-04-16 22:03:54.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:05.0000000,6,16,,0,0,0,0,,1,0,0,
900,12,UB72 170RB100,2018-04-13 14:53:52.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:15.0000000,6,16,,0,0,0,0,,1,0,0,
901,12,UB72 170RB100,2018-04-13 14:53:52.0000000,16,20003,0,1,9181,33,9214,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:12.0000000,6,16,,0,0,0,0,,1,0,0,
902,12,UB72 170RB100,2018-04-16 22:03:56.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:09.0000000,6,16,,0,0,0,0,,1,0,0,
903,12,UB72 170RB100,2018-04-16 22:03:56.0000000,16,20003,0,1,9226,35,9261,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:06.0000000,6,16,,0,0,0,0,,1,0,0,
904,15,UB72 170RB500,2018-04-13 10:21:51.0000000,16,20029,0,2,6781,83,6864,140B12401A000000,1,1,160,6100099_167_4_2_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-13 10:41:44.0000000,2,35,,0,0,0,0,,1,0,0,
905,15,UB72 170RB500,2018-04-13 10:41:50.0000000,66,16376,0,2,6781,83,6864,70C3B0EE00000006,1,1,160,6100099_167_4_2_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-13 10:41:57.0000000,2,35,,0,0,0,0,,1,0,0,
906,15,UB72 170RB500,2018-04-13 10:42:06.0000000,66,16376,0,2,6781,83,6864,70C3B0EE00000006,1,1,160,6100099_167_4_2_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-13 10:43:25.0000000,2,35,,0,0,0,0,,1,0,0,
907,15,UB72 170RB500,2018-04-13 14:26:44.0000000,16,20003,0,1,1850,80,1930,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:55.0000000,6,16,,0,0,0,0,,1,0,0,
908,15,UB72 170RB500,2018-04-13 14:26:44.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:57.0000000,6,16,,0,0,0,0,,1,0,0,
909,15,UB72 170RB500,2018-04-13 14:26:45.0000000,16,20003,0,2,6782,83,6865,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:55.0000000,6,16,,0,0,0,0,,1,0,0,
910,15,UB72 170RB500,2018-04-13 14:54:07.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:28.0000000,6,16,,0,0,0,0,,1,0,0,
911,15,UB72 170RB500,2018-04-13 14:54:07.0000000,16,20003,0,1,1850,80,1930,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:27.0000000,6,16,,0,0,0,0,,1,0,0,
912,15,UB72 170RB500,2018-04-13 14:54:07.0000000,16,20003,0,2,6782,83,6865,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:27.0000000,6,16,,0,0,0,0,,1,0,0,
913,15,UB72 170RB500,2018-04-16 09:04:50.0000000,16,20029,0,2,6793,83,6876,140B12401A000000,1,1,160,6100099_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 09:05:30.0000000,2,35,,0,0,0,0,,1,0,0,
914,15,UB72 170RB500,2018-04-16 09:05:36.0000000,66,16376,0,2,6793,83,6876,70C3B0EE00000006,1,1,160,6100099_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 09:05:43.0000000,2,35,,0,0,0,0,,1,0,0,
915,15,UB72 170RB500,2018-04-16 09:05:51.0000000,66,16376,0,2,6793,83,6876,70C3B0EE00000006,1,1,160,6100099_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 09:07:42.0000000,2,35,,0,0,0,0,,1,0,0,
916,15,UB72 170RB500,2018-04-16 22:03:56.0000000,16,20003,0,1,1863,80,1943,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:06.0000000,6,16,,0,0,0,0,,1,0,0,
917,15,UB72 170RB500,2018-04-16 22:03:56.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:08.0000000,6,16,,0,0,0,0,,1,0,0,
918,15,UB72 170RB500,2018-04-16 22:03:57.0000000,16,20003,0,2,6817,83,6900,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:06.0000000,6,16,,0,0,0,0,,1,0,0,
919,16,UB72 180RB200,2018-04-10 13:08:42.0000000,65,16376,0,1,5241,21,5262,706C2900010000CD,1,1,160,6100856_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-10 13:09:57.0000000,2,35,,0,0,0,0,,1,0,0,
920,16,UB72 180RB200,2018-04-11 07:49:31.0000000,16,20002,0,1,5276,21,5297,140B12401A000000,1,1,160,6200287_167_4_3_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-11 07:49:48.0000000,1,18,,0,0,0,0,,1,0,0,
921,16,UB72 180RB200,2018-04-11 07:56:00.0000000,16,20002,0,1,5304,21,5325,140B12401A000000,1,1,160,6200287_167_4_3_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-11 07:56:11.0000000,2,18,,0,0,0,0,,1,0,0,
922,16,UB72 180RB200,2018-04-11 07:56:19.0000000,16,20002,0,1,5304,21,5325,140B12401A000000,1,1,160,6200287_167_4_3_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-11 08:05:49.0000000,2,35,,0,0,0,0,,1,0,0,
923,16,UB72 180RB200,2018-04-11 13:42:10.0000000,49,13009,0,1,5449,21,5470,709F85E900000085,1,1,160,6100402_167_4_4_1_1_1_1,,,,,,,,,0,740,0,0,0,2018-04-11 13:43:51.0000000,2,18,,0,0,0,0,,1,0,0,
924,16,UB72 180RB200,2018-04-11 13:43:51.0000000,49,13009,0,1,5449,21,5470,709F85E900000085,1,1,160,6100402_167_4_4_1_1_1_1,,,,,,,,,0,723,0,0,0,2018-04-11 13:45:11.0000000,1,18,,0,0,0,0,,1,0,0,
925,16,UB72 180RB200,2018-04-12 15:37:08.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 15:44:45.0000000,6,16,,0,0,0,0,,1,0,0,
926,16,UB72 180RB200,2018-04-12 15:49:15.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 15:49:26.0000000,6,16,,0,0,0,0,,1,0,0,
927,16,UB72 180RB200,2018-04-12 17:21:27.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 17:21:37.0000000,6,16,,0,0,0,0,,1,0,0,
928,16,UB72 180RB200,2018-04-12 22:57:40.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-12 22:57:56.0000000,6,16,,0,0,0,0,,1,0,0,
929,16,UB72 180RB200,2018-04-13 14:26:44.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:26:56.0000000,6,16,,0,0,0,0,,1,0,0,
930,16,UB72 180RB200,2018-04-13 14:54:06.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-13 14:54:28.0000000,6,16,,0,0,0,0,,1,0,0,
931,16,UB72 180RB200,2018-04-16 14:28:15.0000000,65,16376,0,1,5608,21,5629,706C2900010000CD,1,1,160,6100172_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 14:29:29.0000000,2,35,,0,0,0,0,,1,0,0,
932,16,UB72 180RB200,2018-04-16 14:29:35.0000000,65,16376,0,1,5609,21,5630,706C2900010000CD,1,1,160,6200191_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 14:29:38.0000000,2,35,,0,0,0,0,,1,0,0,
933,16,UB72 180RB200,2018-04-16 14:29:44.0000000,65,16376,0,1,5610,21,5631,706C2900010000CD,1,1,160,6200238_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-16 14:30:39.0000000,2,35,,0,0,0,0,,1,0,0,
934,16,UB72 180RB200,2018-04-16 14:30:45.0000000,65,16376,0,1,5611,21,5632,706C2900010000CD,0,1,160,,,,,,,,,,0,0,0,0,0,2018-04-16 14:32:59.0000000,2,35,,0,0,0,0,,1,0,0,
935,16,UB72 180RB200,2018-04-16 22:04:00.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 22:04:12.0000000,6,16,,0,0,0,0,,1,0,0,
936,28,UB73 270RB100,2018-04-14 09:19:47.0000000,16,20003,0,1,8744,4,8748,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:23.0000000,6,16,,0,0,0,0,,1,0,0,
937,28,UB73 270RB100,2018-04-14 09:19:47.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:23.0000000,6,16,,0,0,0,0,,1,0,0,
938,28,UB73 270RB100,2018-04-14 13:54:41.0000000,16,20003,0,1,8744,4,8748,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:19.0000000,6,16,,0,0,0,0,,1,0,0,
939,28,UB73 270RB100,2018-04-14 13:54:41.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:19.0000000,6,16,,0,0,0,0,,1,0,0,
940,28,UB73 270RB100,2018-04-16 22:51:01.0000000,16,20003,0,1,8758,4,8762,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:20.0000000,6,16,,0,0,0,0,,1,0,0,
941,28,UB73 270RB100,2018-04-16 22:51:01.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:20.0000000,6,16,,0,0,0,0,,1,0,0,
942,22,UB73 260RB100,2018-04-06 20:23:23.0000000,49,13008,0,1,4138,46,4184,70035BE9000000B5,1,1,160,6200084_167_4_2_2_1_1_1,,,,,,,,,0,65307,0,0,0,2018-04-06 20:35:12.0000000,2,18,,0,0,0,0,,1,0,0,
943,22,UB73 260RB100,2018-04-06 20:35:15.0000000,49,13011,0,1,4138,47,4185,70035BE9000000B5,1,1,160,6200084_167_4_2_2_1_1_1,,,,,,,,,0,12277,0,0,0,2018-04-06 20:36:32.0000000,1,18,,0,0,0,0,,1,0,0,
944,22,UB73 260RB100,2018-04-08 18:35:14.0000000,49,13008,0,1,4157,47,4204,70035BE9000000B5,1,1,160,6200084_167_4_1_2_1_1_1,,,,,,,,,0,65272,0,0,0,2018-04-08 18:55:06.0000000,2,18,,0,0,0,0,,1,0,0,
945,22,UB73 260RB100,2018-04-08 18:55:09.0000000,49,13011,0,1,4157,48,4205,70035BE9000000B5,1,1,160,6200084_167_4_1_2_1_1_1,,,,,,,,,0,12259,0,0,0,2018-04-08 18:55:12.0000000,1,18,,0,0,0,0,,1,0,0,
946,22,UB73 260RB100,2018-04-14 09:19:48.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:24.0000000,6,16,,0,0,0,0,,1,0,0,
947,22,UB73 260RB100,2018-04-14 13:54:42.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:29.0000000,6,16,,0,0,0,0,,1,0,0,
948,22,UB73 260RB100,2018-04-16 22:51:11.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:20.0000000,6,16,,0,0,0,0,,1,0,0,
949,21,UB73 250RB500,2018-04-04 15:10:01.0000000,16,20003,0,2,5587,2,5589,1A101C0D59000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-04 15:19:19.0000000,6,16,,0,0,0,0,,1,0,0,
950,21,UB73 250RB500,2018-04-04 15:10:01.0000000,16,20103,0,0,0,0,0,1A101C0D59000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-04 15:19:19.0000000,6,16,,0,0,0,0,,1,0,0,
951,21,UB73 250RB500,2018-04-04 15:10:01.0000000,16,20003,0,1,3647,4,3651,1A101C0D59000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-04 15:19:19.0000000,6,16,,0,0,0,0,,1,0,0,
952,21,UB73 250RB500,2018-04-07 08:59:16.0000000,16,20003,0,1,3653,4,3657,1A101C0D59000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-07 10:35:43.0000000,6,16,,0,0,0,0,,1,0,0,
953,21,UB73 250RB500,2018-04-07 08:59:16.0000000,16,20003,0,2,5599,2,5601,1A101C0D59000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-07 10:35:43.0000000,6,16,,0,0,0,0,,1,0,0,
954,21,UB73 250RB500,2018-04-07 08:59:16.0000000,16,20103,0,0,0,0,0,1A101C0D59000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-07 10:35:44.0000000,6,16,,0,0,0,0,,1,0,0,
955,21,UB73 250RB500,2018-04-08 09:43:22.0000000,16,20003,0,2,5599,2,5601,1A101C0D59000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-08 09:45:11.0000000,6,16,,0,0,0,0,,1,0,0,
956,21,UB73 250RB500,2018-04-08 09:43:22.0000000,16,20003,0,1,3653,4,3657,1A101C0D59000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-08 09:45:11.0000000,6,16,,0,0,0,0,,1,0,0,
957,21,UB73 250RB500,2018-04-08 09:43:22.0000000,16,20103,0,0,0,0,0,1A101C0D59000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-08 09:45:11.0000000,6,16,,0,0,0,0,,1,0,0,
958,21,UB73 250RB500,2018-04-08 17:18:40.0000000,32,10030,0,2,5602,2,5604,702264E9000000DF,1,1,160,6100596_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-08 17:20:11.0000000,2,35,,0,0,0,0,,1,0,0,
959,21,UB73 250RB500,2018-04-08 17:20:15.0000000,50,13011,0,2,5602,3,5605,70635BE900000076,1,1,160,6100596_167_4_1_2_1_1_1,,,,,,,,,0,12224,0,0,0,2018-04-08 17:23:39.0000000,1,18,,0,0,0,0,,1,0,0,
960,21,UB73 250RB500,2018-04-11 07:55:16.0000000,16,20002,0,1,3689,4,3693,1A101C0D59000000,1,1,160,6100349_167_4_4_1_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-11 07:55:37.0000000,2,35,,0,0,0,0,,1,0,0,
961,21,UB73 250RB500,2018-04-12 08:00:04.0000000,16,20002,0,1,3856,4,3860,1A101C0D59000000,1,1,160,6100339_167_4_2_1_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-12 08:00:15.0000000,2,18,,0,0,0,0,,1,0,0,
962,21,UB73 250RB500,2018-04-12 10:09:55.0000000,16,20002,0,1,3870,4,3874,1A101C0D59000000,1,1,160,6100341_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-12 10:11:44.0000000,2,35,,0,0,0,0,,1,0,0,
963,26,UB73 260RB500,2018-04-14 09:19:30.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:06.0000000,6,16,,0,0,0,0,,1,0,0,
964,26,UB73 260RB500,2018-04-14 13:54:24.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:07.0000000,6,16,,0,0,0,0,,1,0,0,
965,26,UB73 260RB500,2018-04-16 22:50:48.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:19.0000000,6,16,,0,0,0,0,,1,0,0,
966,30,UB73 270RB500,2018-04-06 20:40:07.0000000,49,13008,0,1,9418,15,9433,70C98BE5000000A9,1,1,160,6100925_167_4_2_2_1_1_1,,,,,,,,,0,65254,0,0,0,2018-04-06 20:41:27.0000000,2,18,,0,0,0,0,,1,0,0,
967,30,UB73 270RB500,2018-04-06 20:41:30.0000000,49,13011,0,1,9418,16,9434,70C98BE5000000A9,1,1,160,6100925_167_4_2_2_1_1_1,,,,,,,,,0,12065,0,0,0,2018-04-06 20:41:35.0000000,1,18,,0,0,0,0,,1,0,0,
968,30,UB73 270RB500,2018-04-14 09:19:42.0000000,16,20003,0,1,10017,16,10033,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:18.0000000,6,16,,0,0,0,0,,1,0,0,
969,30,UB73 270RB500,2018-04-14 09:19:42.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-14 09:20:18.0000000,6,16,,0,0,0,0,,1,0,0,
970,30,UB73 270RB500,2018-04-14 13:54:36.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:35.0000000,6,16,,0,0,0,0,,1,0,0,
971,30,UB73 270RB500,2018-04-14 13:54:36.0000000,16,20003,0,1,10017,16,10033,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-04-16 09:09:35.0000000,6,16,,0,0,0,0,,1,0,0,
972,30,UB73 270RB500,2018-04-16 22:51:16.0000000,16,20003,0,1,10030,16,10046,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:20.0000000,6,16,,0,0,0,0,,1,0,0,
973,30,UB73 270RB500,2018-04-16 22:51:16.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 06:24:20.0000000,6,16,,0,0,0,0,,1,0,0,
974,1,VB71 085RB100,2018-01-25 01:17:01.0000000,16,21141,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,40960,0,0,0,0,2018-04-16 23:53:41.0000000,4,17,,0,0,0,0,,1,0,0,
975,3,VB71 130RB400,2018-04-17 00:04:58.0000000,49,13006,0,1,5045,142,5187,702D81E9000000F3,0,0,60,,,,,,,,,,0,0,0,0,0,2018-04-17 06:37:42.0000000,3,49,,0,0,0,0,,1,0,0,
976,3,VB71 130RB400,2018-04-17 00:04:58.0000000,49,13050,0,1,5045,142,5187,702D81E9000000F3,0,0,60,,,,,,,,,,0,0,0,0,0,2018-04-17 06:37:42.0000000,3,49,,0,0,0,0,,1,0,0,
977,1,VB71 085RB100,2018-04-16 23:57:53.0000000,18,23007,0,0,0,0,0,1A101C0D5F000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 00:04:17.0000000,4,17,,0,0,0,0,,1,0,0,
978,3,VB71 130RB400,2018-04-17 06:37:44.0000000,16,20003,0,1,5045,142,5187,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-17 07:47:32.0000000,6,16,,0,0,0,0,,1,0,0,
979,3,VB71 130RB400,2018-04-17 06:37:44.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 07:47:33.0000000,6,16,,0,0,0,0,,1,0,0,
980,1,VB71 085RB100,2018-04-17 07:54:35.0000000,16,20003,0,1,6544,64,6608,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-17 13:45:16.0000000,6,16,,0,0,0,0,,1,0,0,
981,1,VB71 085RB100,2018-04-17 07:54:35.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-04-17 13:45:18.0000000,6,16,,0,0,0,0,,1,0,0,
982,29,UB73 270RB200,2018-04-17 08:23:13.0000000,16,20002,0,1,4886,3,4889,1A101C0E5C000000,1,1,160,6200234_167_4_4_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-17 08:27:24.0000000,2,35,,0,0,0,0,,1,0,0,
983,29,UB73 270RB200,2018-04-17 08:27:33.0000000,16,20002,0,1,4886,3,4889,1A101C0E5C000000,1,1,160,6200234_167_4_4_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-17 08:27:38.0000000,2,35,,0,0,0,0,,1,0,0,
984,29,UB73 270RB200,2018-04-17 08:27:48.0000000,16,20002,0,1,4886,3,4889,1A101C0E5C000000,1,1,160,6200234_167_4_4_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-17 08:27:51.0000000,2,35,,0,0,0,0,,1,0,0,
985,29,UB73 270RB200,2018-04-17 08:28:00.0000000,16,20002,0,1,4886,3,4889,1A101C0E5C000000,1,1,160,6200234_167_4_4_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-17 08:29:54.0000000,2,18,,0,0,0,0,,1,0,0,
986,29,UB73 270RB200,2018-04-17 09:02:58.0000000,16,20002,0,1,4898,3,4901,1A101C0E5C000000,1,1,160,6200153_167_4_1_2_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-17 09:19:38.0000000,2,35,,0,0,0,0,,1,0,0,
987,3,VB71 130RB400,2018-04-17 09:30:01.0000000,16,20003,0,1,5045,142,5187,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-04-17 09:30:05.0000000,6,16,,0,0,0,0,,1,0,0,
